year,imdb,title,test,clean_test,binary,budget,Country,Genre,isUSFilm,Production,RT_Score
2006,tt0405508,Rang De Basanti,ok,ok,PASS,5300000,India,"Comedy, Drama",FALSE,N/A,-1
2006,tt0439289,Running with Scissors,ok,ok,PASS,12000000,USA,"Comedy, Drama",TRUE,Sony Pictures,31
2006,tt0454945,She&#39;s the Man,men-disagree,men,FAIL,25000000,"USA, Canada","Comedy, Romance, Sport",TRUE,DreamWorks SKG,44
2006,tt0423169,Sherrybaby,dubious,dubious,FAIL,2000000,USA,Drama,TRUE,N/A,-1
2006,tt0367027,Shortbus,ok,ok,PASS,2000000,USA,"Drama, Romance",TRUE,ThinkFilm,67
2006,tt0384537,Silent Hill,ok,ok,PASS,50000000,"Canada, France, Japan, USA",Horror,TRUE,Sony Pictures,31
2006,tt0439815,Slither,ok,ok,PASS,15250000,"Canada, USA","Comedy, Horror, Sci-Fi",TRUE,Universal Pictures,86
2006,tt0475394,Smokin&#39; Aces,dubious-disagree,dubious,FAIL,17000000,"UK, France, USA","Action, Crime, Drama, Thriller",TRUE,Universal Pictures,30
2006,tt0417148,Snakes on a Plane,ok,ok,PASS,33000000,"USA, Germany","Action, Crime, Thriller",TRUE,New Line Cinema,69
2006,tt0405336,Southland Tales,ok,ok,PASS,17000000,"France, Germany, USA","Comedy, Drama, Mystery, Sci-Fi, Thriller",TRUE,Samuel Goldwyn Films,38
2006,tt0430634,Stick It,ok,ok,PASS,20000000,"Germany, USA","Comedy, Drama, Sport",TRUE,Buena Vista,31
2006,tt0420223,Stranger Than Fiction,ok,ok,PASS,30000000,USA,"Comedy, Drama, Fantasy, Romance",TRUE,Sony Pictures,72
2006,tt0348150,Superman Returns,notalk,notalk,FAIL,232000000,USA,"Action, Adventure, Sci-Fi",TRUE,Warner Bros. Pictures,75
2006,tt0446046,Take the Lead,ok,ok,PASS,30000000,USA,"Drama, Music",TRUE,New Line Cinema,43
2006,tt0429589,The Ant Bully,men,men,FAIL,45000000,USA,"Animation, Adventure, Comedy, Family, Fantasy",TRUE,Warner Bros. Pictures,62
2006,tt0452594,The Break Up,notalk,notalk,FAIL,52000000,USA,"Comedy, Drama, Romance",TRUE,Universal Pictures,34
2006,tt0382625,The Da Vinci Code,notalk,notalk,FAIL,125000000,"USA, Malta, France, UK","Mystery, Thriller",TRUE,Sony Pictures,24
2006,tt0783238,The Dead Girl,ok,ok,PASS,3300000,USA,"Crime, Drama, Mystery, Thriller",TRUE,Peace Arch,-1
2006,tt0407887,The Departed,notalk,notalk,FAIL,90000000,USA,"Crime, Drama, Thriller",TRUE,Warner Bros. Pictures,91
2006,tt0458352,The Devil Wears Prada,ok,ok,PASS,35000000,"USA, France","Comedy, Drama",TRUE,20th Century Fox,75
2006,tt0414993,The Fountain,dubious,dubious,FAIL,35000000,"Canada, USA","Drama, Sci-Fi",TRUE,Warner Bros. Pictures,52
2006,tt0433386,The Grudge 2,ok,ok,PASS,20000000,"USA, Japan","Horror, Thriller",TRUE,Sony Pictures Entertainment,12
2006,tt0464049,The History Boys,notalk,notalk,FAIL,3700000,UK,"Comedy, Drama, Romance",FALSE,Fox Searchlight,66
2006,tt0457939,The Holiday,ok-disagree,ok,PASS,85000000,USA,"Comedy, Romance",TRUE,Sony Pictures,48
2006,tt0468492,The Host,ok,ok,PASS,50000000,South Korea,"Action, Drama, Horror, Sci-Fi",FALSE,Magnolia Pictures,93
2006,tt0443543,The Illusionist,nowomen,nowomen,FAIL,16500000,"USA, Czech Republic","Drama, Mystery, Romance, Thriller",TRUE,Yari Film Group,73
2006,tt0410297,The Lake House,dubious,dubious,FAIL,40000000,USA,"Drama, Fantasy, Romance",TRUE,Warner Bros. Pictures,36
2006,tt0446755,The Painted Veil,dubious,dubious,FAIL,19400000,"China, USA, Canada","Drama, Romance",TRUE,Warner Independent Pictures,74
2006,tt0482571,The Prestige,notalk,notalk,FAIL,40000000,"USA, UK","Drama, Mystery, Sci-Fi, Thriller",TRUE,Buena Vista Pictures,76
2006,tt0454921,The Pursuit of Happyness,nowomen-disagree,nowomen,FAIL,55000000,USA,"Biography, Drama",TRUE,Sony Pictures,67
2006,tt0436697,The Queen,dubious-disagree,dubious,FAIL,15000000,"UK, USA, France, Italy","Biography, Drama, History",TRUE,Miramax Films,97
2006,tt0460989,The Wind That Shakes the Barley,notalk-disagree,notalk,FAIL,8300000,"Ireland, UK, Germany, Italy, Spain, France, Belgium, Switzerland, Netherlands","Drama, War",FALSE,IFC First Take,89
2006,tt0370032,Ultraviolet,notalk,notalk,FAIL,30000000,USA,"Action, Adventure, Sci-Fi",TRUE,Sony Pictures,9
2006,tt0441909,Volver,ok,ok,PASS,9400000,Spain,"Comedy, Drama",FALSE,Sony Pictures Classics,91
2006,tt0758794,We Are Marshall,notalk,notalk,FAIL,65000000,USA,"Drama, Sport",TRUE,Warner Bros. Pictures,48
2006,tt0455857,When a Stranger Calls,ok,ok,PASS,15000000,USA,"Horror, Thriller",TRUE,Screen Gems,9
2006,tt0477139,Wristcutters: A Love Story,notalk,notalk,FAIL,1000000,"USA, UK","Comedy, Drama, Fantasy, Romance",TRUE,N/A,-1
2006,tt0376994,X-Men: The Last Stand,ok,ok,PASS,210000000,"Canada, USA, UK","Action, Adventure, Sci-Fi, Thriller",TRUE,20th Century Fox,58
2006,tt0463034,"You, Me and Dupree",notalk,notalk,FAIL,54000000,USA,"Comedy, Romance",TRUE,Universal Pictures,20
2006,tt0383060,Zoom,ok,ok,PASS,35000000,USA,"Action, Adventure, Comedy, Family, Sci-Fi",TRUE,Sony Pictures Entertainment,3
2006,tt0389557,Zwartboek,ok,ok,PASS,22000000,"Netherlands, Germany, UK, Belgium","Drama, Thriller, War",FALSE,Sony Picture Classics,75
2005,tt0402022,AEon Flux,ok,ok,PASS,55000000,USA,"Action, Adventure, Sci-Fi, Thriller",TRUE,Paramount Pictures,9
2005,tt0398712,Assault on Precinct 13,ok,ok,PASS,30000000,"France, USA","Action, Crime, Drama, Thriller",TRUE,Focus Features,59
2005,tt0372784,Batman Begins,notalk,notalk,FAIL,150000000,"USA, UK","Action, Adventure",TRUE,Warner Bros. Pictures,84
2005,tt0388500,Beauty Shop,ok,ok,PASS,25000000,USA,Comedy,TRUE,MGM/UA,38
2005,tt0374536,Bewitched,ok,ok,PASS,80000000,USA,"Comedy, Fantasy, Romance",TRUE,Columbia Pictures,24
2005,tt0383222,BloodRayne,dubious,dubious,FAIL,25000000,"Germany, USA","Action, Adventure, Fantasy, Horror",TRUE,Fantastic Films International,4
2005,tt0357507,Boogeyman,men,men,FAIL,20000000,"USA, New Zealand, Germany","Drama, Horror, Mystery, Thriller",TRUE,Screen Gems,13
2005,tt0439478,Boynton Beach Club,ok,ok,PASS,2900000,USA,"Comedy, Romance",TRUE,Samuel Goldwyn Films,60
2005,tt0393109,Brick,notalk,notalk,FAIL,450000,USA,"Action, Crime, Drama, Mystery, Thriller",TRUE,Focus Features,79
2005,tt0388795,Brokeback Mountain,notalk,notalk,FAIL,13900000,"USA, Canada","Drama, Romance",TRUE,Focus Features,87
2005,tt0379725,Capote,dubious,dubious,FAIL,7000000,"USA, Canada","Biography, Crime, Drama, History",TRUE,Sony Pictures Classics,90
2005,tt0367594,Charlie and the Chocolate Factory,ok,ok,PASS,150000000,"USA, UK, Australia","Adventure, Comedy, Family, Fantasy, Musical",TRUE,Warner Bros. Pictures,82
2005,tt0451094,Chinjeolhan geumjassi,ok,ok,PASS,4500000,South Korea,"Crime, Drama, Thriller",FALSE,Picture This! Entertainment,76
2005,tt0352248,Cinderella Man,men,men,FAIL,88000000,USA,"Biography, Drama, Sport",TRUE,Universal Pictures,80
2005,tt0393162,Coach Carter,ok,ok,PASS,45000000,"USA, Germany","Biography, Drama, Sport",TRUE,Paramount Pictures,64
2005,tt0360486,Constantine,notalk,notalk,FAIL,75000000,"USA, Germany","Action, Fantasy, Horror, Mystery",TRUE,Warner Bros. Pictures,46
2005,tt0435623,Conversations with Other Women,nowomen-disagree,nowomen,FAIL,450000,"UK, USA","Comedy, Drama, Romance",TRUE,Fabrication Films,74
2005,tt0121164,Corpse Bride,dubious,dubious,FAIL,30000000,"USA, UK","Animation, Drama, Family, Fantasy, Musical, Romance",TRUE,Warner Bros. Pictures,84
2005,tt0257516,Cursed,ok,ok,PASS,35000000,"Germany, USA","Comedy, Horror",TRUE,N/A,-1
2005,tt0342258,Danny the dog,notalk,notalk,FAIL,43000000,"France, USA, UK","Action, Crime, Drama, Thriller",TRUE,Focus Features,65
2005,tt0382628,Dark Water,ok,ok,PASS,60000000,USA,"Drama, Horror, Mystery",TRUE,Buena Vista,47
2005,tt0342272,Dear Wendy,notalk,notalk,FAIL,8000000,"Denmark, France, Germany, UK","Comedy, Crime, Drama, Romance",FALSE,Wellspring Media,36
2005,tt0421054,Domino,ok,ok,PASS,50000000,"France, USA, UK","Action, Biography, Crime, Drama, Thriller",TRUE,Maverick Entertainment,-1
2005,tt0419706,Doom,notalk,notalk,FAIL,70000000,"UK, Czech Republic, Germany, USA","Action, Adventure, Horror, Sci-Fi",TRUE,Universal Pictures,19
2005,tt0120667,Fantastic Four,notalk-disagree,notalk,FAIL,87500000,"USA, Germany","Action, Adventure, Fantasy, Sci-Fi",TRUE,20th Century Fox,27
2005,tt0408790,Flightplan,ok,ok,PASS,55000000,USA,"Action, Drama, Mystery, Thriller",TRUE,Touchstone Pictures,37
2005,tt0369441,Fun with Dick and Jane,ok,ok,PASS,140000000,USA,"Comedy, Crime",TRUE,Columbia Pictures,28
2005,tt0433383,"Good Night, and Good Luck.",notalk,notalk,FAIL,7000000,"USA, France, UK, Japan","Biography, Drama, History",TRUE,Warner Independent Pictures,93
2005,tt0424136,Hard Candy,ok-disagree,ok,PASS,950000,USA,"Crime, Drama, Thriller",TRUE,Lions Gate Films,67
2005,tt0330373,Harry Potter and the Goblet of Fire,notalk-disagree,notalk,FAIL,150000000,"UK, USA","Adventure, Family, Fantasy, Mystery",TRUE,Warner Bros. Pictures,88
2005,tt0400497,Herbie Fully Loaded,ok,ok,PASS,50000000,USA,"Adventure, Comedy, Family, Fantasy, Romance, Sport",TRUE,Buena Vista,41
2005,tt0382077,Hide and Seek,ok,ok,PASS,25000000,"USA, Germany","Drama, Horror, Mystery, Thriller",TRUE,20th Century Fox,13
2005,tt0386588,Hitch,men,men,FAIL,55000000,USA,"Comedy, Romance",TRUE,Sony Pictures,68
2005,tt0443536,Hoodwinked!,ok,ok,PASS,17500000,USA,"Animation, Comedy, Crime, Family, Musical, Mystery",TRUE,Weinstein Company,47
2005,tt0450278,Hostel,notalk,notalk,FAIL,4800000,"USA, Germany, Czech Republic, Slovakia, Iceland","Horror, Mystery, Thriller",TRUE,Lions Gate Films,61
2005,tt0410097,Hustle &amp; Flow,dubious,dubious,FAIL,2800000,USA,"Crime, Drama, Music",TRUE,MTV Films,82
2005,tt0396652,Ice Princess,ok,ok,PASS,25000000,"USA, Canada","Comedy, Drama, Family, Sport",TRUE,Buena Vista Pictures,51
2005,tt0418763,Jarhead,nowomen,nowomen,FAIL,72000000,"USA, UK, Germany","Biography, Drama, War",TRUE,Universal Pictures,61
2005,tt0418773,Junebug,ok,ok,PASS,1000000,USA,"Comedy, Drama",TRUE,Sony Pictures Classics,87
2005,tt0425123,Just Like Heaven,ok,ok,PASS,58000000,USA,"Comedy, Drama, Fantasy, Romance",TRUE,Dreamworks,55
2005,tt0360717,King Kong,nowomen,nowomen,FAIL,207000000,"New Zealand, USA, Germany","Action, Adventure, Drama, Romance",TRUE,Universal Pictures,84
2005,tt0320661,Kingdom of Heaven,nowomen,nowomen,FAIL,110000000,"UK, Germany, Spain, Morocco, USA","Action, Adventure, Drama, History, War",TRUE,20th Century Fox,39
2005,tt0373469,Kiss Kiss Bang Bang,notalk,notalk,FAIL,15000000,USA,"Action, Comedy, Crime, Mystery, Thriller",TRUE,Warner Bros. Pictures,85
2005,tt0399295,Lord of War,men,men,FAIL,42000000,"USA, Germany, France","Crime, Drama, Thriller",TRUE,Lions Gate,62
2005,tt0351283,Madagascar,nowomen,nowomen,FAIL,75000000,USA,"Animation, Adventure, Comedy, Family",TRUE,Dreamworks,55
2005,tt0331933,Man of the House,ok,ok,PASS,50000000,USA,"Comedy, Crime",TRUE,Columbia Pictures,9
2005,tt0416320,Match Point,ok,ok,PASS,15000000,"UK, Ireland, Luxembourg","Drama, Romance, Thriller",FALSE,Dreamworks,76
2005,tt0415978,Me and You and Everyone We Know,ok,ok,PASS,2000000,"USA, UK","Comedy, Drama",TRUE,IFC Films,82
2005,tt0397535,Memoirs of a Geisha,ok,ok,PASS,85000000,"USA, Japan","Drama, Romance",TRUE,Sony Pictures,35
2005,tt0366780,MirrorMask,ok,ok,PASS,4000000,null,null,FALSE,null,-1
2005,tt0385307,Miss Congeniality 2: Armed &amp; Fabulous,ok,ok,PASS,60000000,USA,"Action, Comedy, Crime",TRUE,Warner Bros.,15
2005,tt0356910,Mr. &amp; Mrs. Smith,men,men,FAIL,110000000,USA,"Action, Comedy, Crime, Thriller",TRUE,20th Century Fox,59
2005,tt0408306,Munich,notalk,notalk,FAIL,75000000,"France, Canada, USA","Drama, History, Thriller",TRUE,Universal Pictures,78
2005,tt0395972,North Country,ok,ok,PASS,30000000,USA,Drama,TRUE,Warner Bros. Pictures,69
2005,tt0380599,Oliver Twist,notalk,notalk,FAIL,65000000,"Czech Republic, UK, France, Italy","Crime, Drama",FALSE,N/A,-1
2005,tt0414387,Pride and Prejudice,ok,ok,PASS,28000000,"France, UK, USA","Drama, Romance",TRUE,Focus Features,86
2005,tt0377107,Proof,ok,ok,PASS,20000000,USA,"Drama, Mystery",TRUE,Miramax Films,63
2005,tt0421239,Red Eye,ok,ok,PASS,26000000,USA,"Mystery, Thriller",TRUE,Dreamworks,79
2005,tt0294870,Rent,ok,ok,PASS,40000000,USA,"Drama, Musical, Romance",TRUE,Sony Pictures,46
2005,tt0358082,Robots,notalk-disagree,notalk,FAIL,80000000,USA,"Animation, Adventure, Comedy, Family, Sci-Fi",TRUE,20th Century Fox,64
2005,tt0432348,Saw II,dubious-disagree,dubious,FAIL,5000000,"USA, Canada","Crime, Horror, Mystery",TRUE,Lions Gate Films,37
2005,tt0379786,Serenity,ok,ok,PASS,39000000,USA,"Action, Adventure, Sci-Fi, Thriller",TRUE,Universal Pictures,83
2005,tt0338427,Shopgirl,men,men,FAIL,7500000,USA,"Drama, Romance",TRUE,Touchstone Pictures,60
2005,tt0401792,Sin City,ok-disagree,ok,PASS,40000000,USA,"Crime, Thriller",TRUE,Dimension Films,77
2005,tt0474361,Sisters in Law,ok,ok,PASS,300000,"Cameroon, UK",Documentary,FALSE,Women Make Movies,92
2005,tt0405325,Sky High,ok,ok,PASS,60000000,USA,"Adventure, Comedy, Family, Sci-Fi",TRUE,Buena Vista,74
2005,tt0362165,Son of the Mask,notalk,notalk,FAIL,100000000,"USA, Germany","Comedy, Family, Fantasy",TRUE,New Line Cinema,6
2005,tt0121766,Star Wars: Episode III - Revenge of the Sith,notalk-disagree,notalk,FAIL,115000000,USA,"Action, Adventure, Fantasy, Sci-Fi",TRUE,20th Century Fox,80
2005,tt0382992,Stealth,notalk,notalk,FAIL,138000000,USA,"Action, Adventure, Sci-Fi, Thriller",TRUE,Columbia Pictures,12
2005,tt0369994,Strangers with Candy,ok,ok,PASS,2000000,USA,Comedy,TRUE,ThinkFilm,52
2005,tt0427944,Thank You for Smoking,notalk,notalk,FAIL,7500000,null,null,FALSE,null,-1
2005,tt0405422,The 40 Year Old Virgin,men-disagree,men,FAIL,26000000,USA,"Comedy, Romance",TRUE,Universal Pictures,85
2005,tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,notalk,notalk,FAIL,50000000,USA,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",TRUE,Miramax,19
2005,tt0384806,The Amityville Horror,ok,ok,PASS,18500000,USA,"Drama, Horror, Mystery, Thriller",TRUE,MGM,24
2005,tt0357110,The Ballad of Jack and Rose,ok,ok,PASS,1500000,USA,Drama,TRUE,IFC Films,47
2005,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",ok,ok,PASS,180000000,"USA, UK","Adventure, Family, Fantasy",TRUE,Buena Vista,76
2005,tt0387131,The Constant Gardener,ok,ok,PASS,25500000,"UK, Germany, USA, China, Kenya","Drama, Mystery, Romance, Thriller",TRUE,Focus Features,83
2005,tt0435625,The Descent,ok,ok,PASS,7000000,UK,"Adventure, Horror, Thriller",FALSE,Lionsgate,85
2005,tt0395584,The Devil&#39;s Rejects,ok,ok,PASS,7000000,"USA, Germany",Horror,TRUE,Lions Gate Films,53
2005,tt0404032,The Exorcism of Emily Rose,ok,ok,PASS,18000000,USA,"Drama, Horror, Thriller",TRUE,Dimension Films,20
2005,tt0432291,The Fog,ok,ok,PASS,18000000,USA,Horror,TRUE,Sony Pictures Classics,4
2005,tt0371724,The Hitchhiker&#39;s Guide to the Galaxy,notalk-disagree,notalk,FAIL,45000000,"UK, USA","Adventure, Comedy, Sci-Fi",TRUE,Buena Vista,60
2005,tt0399201,The Island,ok,ok,PASS,120000000,USA,"Action, Sci-Fi, Thriller",TRUE,Dreamworks Distribution LLC,40
2005,tt0366627,The Jacket,men,men,FAIL,28500000,"Germany, USA","Drama, Fantasy, Mystery, Sci-Fi, Thriller",TRUE,Warner Independent,44
2005,tt0386140,The Legend of Zorro,notalk,notalk,FAIL,80000000,USA,"Action, Adventure, Romance, Thriller, Western",TRUE,Sony Pictures Entertainment,26
2005,tt0402399,The New World,dubious,dubious,FAIL,30000000,"USA, UK","Biography, Drama, History, Romance",TRUE,New Line Cinema,62
2005,tt0377109,The Ring Two,ok,ok,PASS,50000000,USA,"Horror, Mystery",TRUE,Dreamworks Distribution LLC,20
2005,tt0397101,The Skeleton Key,ok,ok,PASS,40000000,"USA, Germany","Drama, Horror, Mystery, Thriller",TRUE,Universal Pictures,37
2005,tt0367089,The Squid and the Whale,men,men,FAIL,1500000,USA,"Comedy, Drama",TRUE,Samuel Goldwyn Films,93
2005,tt0372532,The Wedding Date,ok,ok,PASS,15000000,"USA, UK","Comedy, Romance",TRUE,Universal Pictures,11
2005,tt0407265,Transamerica,ok,ok,PASS,1000000,USA,"Adventure, Comedy, Drama",TRUE,Weinstein Company,77
2005,tt0423409,Tristram Shandy: A Cock and Bull Story,men,men,FAIL,4750000,UK,Comedy,FALSE,Picturehouse,89
2005,tt0434409,V for Vendetta,ok-disagree,ok,PASS,50000000,"USA, UK, Germany","Action, Drama, Sci-Fi, Thriller",TRUE,Warner Bros. Pictures,73
2005,tt0348333,Waiting...,ok,ok,PASS,1125000,USA,Comedy,TRUE,Lions Gate,31
2005,tt0358273,Walk the Line,ok,ok,PASS,29000000,"USA, Germany","Biography, Drama, Music, Romance",TRUE,20th Century Fox,83
2005,tt0407304,War of the Worlds,notalk,notalk,FAIL,132000000,USA,"Adventure, Sci-Fi, Thriller",TRUE,Paramount Pictures,75
2005,tt0240200,Water,ok,ok,PASS,3000000,"Canada, India","Drama, Romance",FALSE,Fox Searchlight Pictures,90
2005,tt0375210,White Noise,notalk,notalk,FAIL,10000000,"UK, Canada, USA","Drama, Horror, Mystery, Thriller",TRUE,Universal Pictures,7
2005,tt0443295,"Yours, Mine and Ours",ok,ok,PASS,45000000,USA,"Comedy, Family, Fantasy, Romance",TRUE,Paramount Pictures,6
2005,tt0406375,Zathura: A Space Adventure,nowomen,nowomen,FAIL,65000000,USA,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",TRUE,Sony Pictures,75
2004,tt0337563,13 Going on 30,ok,ok,PASS,30000000,null,null,FALSE,null,-1
2004,tt0212712,2046,ok,ok,PASS,12000000,"Hong Kong, China, France, Italy, Germany","Drama, Romance, Sci-Fi",FALSE,Sony Pictures Classics,85
2004,tt0343660,50 First Dates,men-disagree,men,FAIL,75000000,USA,"Comedy, Drama, Romance",TRUE,Sony Pictures,45
2004,tt0356470,A Cinderella Story,ok,ok,PASS,19000000,"USA, Canada","Comedy, Family, Romance",TRUE,Warner Bros. Pictures,12
2004,tt0359423,A Home at the End of The World,dubious,dubious,FAIL,6500000,USA,"Drama, Romance",TRUE,Warner Independent,50
2004,tt0344510,A Very Long Engagement,ok,ok,PASS,55000000,"France, USA","Drama, Mystery, Romance, War",TRUE,Warner Bros. Pictures,78
2004,tt0357413,Anchorman: The Legend of Ron Burgundy,men-disagree,men,FAIL,25000000,USA,Comedy,TRUE,Dreamworks,66
2004,tt0327437,Around the World in 80 Days,notalk,notalk,FAIL,110000000,"USA, Germany, Ireland, UK","Action, Adventure, Comedy, Family, Western",TRUE,Buena Vista Pictures,32
2004,tt0370263,AVP: Alien vs. Predator,dubious-disagree,dubious,FAIL,70000000,"USA, UK, Czech Republic, Canada, Germany","Action, Adventure, Horror, Sci-Fi, Thriller",TRUE,20th Century Fox,21
2004,tt0414852,Banlieue 13,nowomen,nowomen,FAIL,15000000,France,"Action, Crime, Sci-Fi, Thriller",FALSE,Magnolia Pictures,80
2004,tt0381681,Before Sunset,nowomen,nowomen,FAIL,2000000,"USA, France","Drama, Romance",TRUE,Warner Independent Pictures,95
2004,tt0317198,Bridget Jones: The Edge of Reason,ok,ok,PASS,50000000,"UK, France, Germany, Ireland, USA","Comedy, Drama, Romance",TRUE,Miramax Films,27
2004,tt0327554,Catwoman,ok,ok,PASS,100000000,USA,"Action, Crime, Fantasy",TRUE,Warner Bros. Pictures,9
2004,tt0337921,Cellular,ok,ok,PASS,45000000,"USA, Germany","Action, Crime, Thriller",TRUE,New Line Cinema,55
2004,tt0376541,Closer,ok,ok,PASS,35000000,"USA, UK","Drama, Romance",TRUE,Sony Pictures,68
2004,tt0369339,Collateral,nowomen-disagree,nowomen,FAIL,60000000,USA,"Crime, Drama, Thriller",TRUE,Paramount Pictures,86
2004,tt0345074,Connie and Carla,ok,ok,PASS,20000000,USA,"Comedy, Crime, Music",TRUE,Universal Pictures,44
2004,tt0375679,Crash,ok,ok,PASS,7303082,"USA, Germany","Crime, Drama, Thriller",TRUE,Lions Gate Films,74
2004,tt0367631,D.E.B.S.,ok,ok,PASS,3500000,USA,"Action, Comedy, Romance",TRUE,Destination Films,38
2004,tt0363547,Dawn of the Dead,ok,ok,PASS,28000000,"USA, Canada, Japan, France",Horror,TRUE,Universal Pictures,75
2004,tt0364725,Dodgeball: A True Underdog Story,ok,ok,PASS,30000000,"USA, Germany","Comedy, Sport",TRUE,20th Century Fox,70
2004,tt0327679,Ella Enchanted,ok,ok,PASS,35000000,"USA, Ireland, UK","Comedy, Family, Fantasy, Romance",TRUE,Miramax Films,50
2004,tt0338013,Eternal Sunshine of the Spotless Mind,men,men,FAIL,20000000,USA,"Drama, Romance, Sci-Fi",TRUE,Focus Features,93
2004,tt0349416,Eulogy,ok,ok,PASS,10000000,"USA, UK, Germany","Comedy, Drama",TRUE,Lions Gate Films,32
2004,tt0308644,Finding Neverland,ok,ok,PASS,25000000,"USA, UK","Biography, Drama, Family",TRUE,Miramax Films,82
2004,tt0377062,Flight of the Phoenix,nowomen,nowomen,FAIL,75000000,USA,"Action, Adventure, Drama, Thriller",TRUE,20th Century Fox,30
2004,tt0333766,Garden State,ok,ok,PASS,2500000,USA,"Comedy, Drama, Romance",TRUE,Fox Searchlight,86
2004,tt0366551,Harold and Kumar Go to White Castle,ok-disagree,ok,PASS,9000000,"USA, Canada, Germany","Adventure, Comedy",TRUE,New Line Cinema,74
2004,tt0304141,Harry Potter and the Prisoner of  Azkaban,ok,ok,PASS,130000000,"UK, USA","Adventure, Family, Fantasy, Mystery",TRUE,Warner Bros. Pictures,90
2004,tt0167190,Hellboy,notalk,notalk,FAIL,60000000,USA,"Action, Fantasy, Horror, Sci-Fi",TRUE,Sony Pictures,81
2004,tt0299172,Home on the Range,ok,ok,PASS,110000000,USA,"Animation, Adventure, Comedy, Family, Music, Western",TRUE,Walt Disney Pictures,53
2004,tt0356721,I Heart Huckabees,ok,ok,PASS,22000000,"USA, UK, Germany",Comedy,TRUE,Fox Searchlight,63
2004,tt0343818,"I, Robot",notalk-disagree,notalk,FAIL,105000000,"USA, Germany","Action, Crime, Drama, Mystery, Sci-Fi, Thriller",TRUE,N/A,-1
2004,tt0385267,In Good Company,notalk,notalk,FAIL,26000000,USA,"Comedy, Drama, Romance",TRUE,Universal Pictures,82
2004,tt0362269,Kinsey,ok,ok,PASS,11000000,"USA, Germany","Biography, Drama, Romance",TRUE,Fox Searchlight Pictures,90
2004,tt0373074,Kung Fu Hustle,nowomen-disagree,nowomen,FAIL,20000000,"Hong Kong, China","Action, Comedy, Fantasy",FALSE,Sony Pictures Classics,90
2004,tt0375912,Layer Cake,notalk,notalk,FAIL,6500000,UK,"Action, Crime, Drama, Thriller",FALSE,Sony Classics,80
2004,tt0339291,Lemony Snicket&#39;s A Series of Unfortunate Events,ok,ok,PASS,100000000,"USA, Germany","Adventure, Comedy, Family, Fantasy",TRUE,Paramount Pictures,72
2004,tt0390221,Maria Full of Grace,ok,ok,PASS,3200000,"Colombia, Ecuador, USA","Crime, Drama",TRUE,New Line Cinema,97
2004,tt0377092,Mean Girls,ok,ok,PASS,18000000,"USA, Canada",Comedy,TRUE,Paramount Pictures,84
2004,tt0405159,Million Dollar Baby,ok,ok,PASS,30000000,USA,"Drama, Sport",TRUE,Warner Bros. Pictures,91
2004,tt0349825,Miracle,notalk,notalk,FAIL,28000000,"Canada, USA","Biography, Drama, History, Sport",TRUE,Buena Vista Pictures,80
2004,tt0382189,My Summer of Love,ok,ok,PASS,1700000,UK,"Drama, Romance, Thriller",FALSE,Focus Features,90
2004,tt0374900,Napoleon Dynamite,notalk-disagree,notalk,FAIL,400000,USA,Comedy,TRUE,Fox Searchlight Pictures,71
2004,tt0363282,New York Minute,notalk-disagree,notalk,FAIL,40000000,USA,"Comedy, Crime, Family, Romance",TRUE,Warner Bros.,11
2004,tt0390384,Primer,notalk,notalk,FAIL,7000,USA,"Drama, Sci-Fi, Thriller",TRUE,ThinkFilm,72
2004,tt0350028,Raising Helen,ok,ok,PASS,50000000,USA,"Comedy, Drama, Romance",TRUE,Buena Vista Pictures,25
2004,tt0350258,Ray,dubious,dubious,FAIL,40000000,USA,"Biography, Drama, Music",TRUE,Universal Pictures,80
2004,tt0318627,Resident Evil: Apocalypse,ok,ok,PASS,50000000,"Germany, France, UK, Canada, USA","Action, Horror, Sci-Fi, Thriller",TRUE,Sony Pictures,20
2004,tt0332375,Saved!,ok-disagree,ok,PASS,5000000,"USA, Canada","Comedy, Drama",TRUE,MGM,61
2004,tt0387564,Saw,men-disagree,men,FAIL,1200000,USA,"Crime, Horror, Mystery, Thriller",TRUE,Lions Gate Films,49
2004,tt0363988,Secret Window,notalk,notalk,FAIL,40000000,USA,"Drama, Mystery, Thriller",TRUE,Columbia Pictures,46
2004,tt0307453,Shark Tale,notalk,notalk,FAIL,75000000,USA,"Animation, Adventure, Comedy, Family, Fantasy",TRUE,DreamWorks SKG,36
2004,tt0365748,Shaun of the Dead,ok-disagree,ok,PASS,5000000,"UK, France","Comedy, Horror",FALSE,Focus Features,92
2004,tt0298148,Shrek 2,ok-disagree,ok,PASS,70000000,USA,"Animation, Adventure, Comedy, Family, Fantasy, Romance",TRUE,DreamWorks SKG,89
2004,tt0375063,Sideways,ok,ok,PASS,17000000,"USA, Hungary","Comedy, Drama, Romance",TRUE,Fox Searchlight Pictures,96
2004,tt0346156,Sky Captain and the World of Tomorrow,ok-disagree,ok,PASS,70000000,"USA, UK, Italy","Action, Adventure, Mystery, Sci-Fi, Thriller",TRUE,Paramount,71
2004,tt0371246,Spanglish,ok,ok,PASS,75000000,USA,"Comedy, Drama, Romance",TRUE,Sony Pictures Entertainment,53
